Submission ID,cup_assumptions,spent_assumptions
oAVLax,2,2.3333333333333335
VZ1OXg,2,1.6666666666666667
WApVdv,2,1.6666666666666667
EPb7rr,2,2.3333333333333335
NAB1gO,2,1.6666666666666667
XeBPkY,3,1.0
vNx5Wg,2,1.6666666666666667
LdMLOy,1,1.0
aBrqa2,2,1.6666666666666667
WApVXN,2,1.0
OABMeg,3,1.0
NAB1xl,2,2.3333333333333335
dY2ekV,2,3.0
LdMLBv,2,1.6666666666666667
Albe0e,1,1.0
eBxW8e,2,1.6666666666666667
8dp4V5,2,5.0
1r2ozp,2,1.6666666666666667
DVv6al,2,1.6666666666666667
QABl4Y,1,3.0
DVv6EZ,2,1.0
J2kvxR,3,1.6666666666666667
eBxWGe,1,3.0
KMBKA8,1,2.3333333333333335
DVv6Wl,2,1.6666666666666667
QABlyG,0,0.3333333333333333
pLPp58,3,1.6666666666666667
VZ1Oqj,1,1.0
XeBPNP,1,1.0
jB9Aq4,0,1.0
qbE1M9,3,1.0
5dqPON,2,1.6666666666666667
rlrMW2,2,1.0
dY2ezr,2,1.6666666666666667
oAVLgb,1,3.0
GrBAaZ,2,2.3333333333333335
7d9rOZ,2,1.0
kYRB1e,1,0.3333333333333333
24xGzj,4,5.0
XeBPQP,3,1.0
9dJj4E,2,1.0
MAdpqA,0,1.0
AlbeOz,2,1.6666666666666667
NAB1Qj,3,3.0
GrBA5O,0,0.3333333333333333
24xGYj,2,1.0
kYRBXR,2,1.0
WApV6N,3,1.0
dY2eXo,2,1.0
QABlp7,2,2.3333333333333335
ylq5GX,1,0.3333333333333333
EPb7Al,1,1.6666666666666667
42NVEA,1,1.6666666666666667
aBrqgb,2,1.6666666666666667
42NVYX,2,1.6666666666666667
oAVL1x,2,1.6666666666666667
KMBKZV,1,2.3333333333333335
1r2oyl,0,1.0
42NVEr,2,1.0
g5N614,2,1.6666666666666667
0EjRyj,4,3.0
6dQEzJ,3,1.0
jB9Ara,0,1.0
dY2e4K,0,0.3333333333333333
zKQ5vM,2,5.0
YZzlgW,1,0.3333333333333333
pLPpZ1,1,1.0
J2kvro,1,1.6666666666666667
rlrMp2,1,1.6666666666666667
QABlWG,2,5.0
vNx5d4,1,1.6666666666666667
jB9AzQ,1,1.6666666666666667
MAdp2M,1,1.0
7d9rYZ,2,1.6666666666666667
g5N6XO,2,1.0
PABJr1,2,1.0
RzByg4,1,1.0
MAdpGl,2,1.0
g5N6rD,1,1.6666666666666667
RzByaj,2,1.0
PABJLV,2,1.6666666666666667
GrBA4k,2,0.3333333333333333
zKQ5o0,2,0.3333333333333333
GrBAOp,1,1.0
qbE1QY,1,1.6666666666666667
EPb77N,1,1.0
YZzlbB,4,2.3333333333333335
Albeek,2,1.0
WApV7a,2,2.3333333333333335
kYRBPM,1,1.6666666666666667
GrBAAo,2,1.6666666666666667
rlrMMl,2,1.0
VZ1Oag,2,1.0
5dqPa6,2,1.6666666666666667
J2kvj4,2,2.3333333333333335
XeBPAj,1,1.6666666666666667
24xGdL,1,1.6666666666666667
qbE117,1,1.0
42NVVk,2,1.6666666666666667
5dqPYo,2,1.0
J2kv4d,1,3.0
EPb7VX,0,0.3333333333333333
LdMLxj,4,2.3333333333333335
1r2o0Q,1,2.3333333333333335
bl4QJo,2,1.6666666666666667
42NV6b,2,1.0
aBrqJv,1,1.0
OABMM7,0,1.6666666666666667
42NVMb,2,3.0
WApVaj,1,1.6666666666666667
RzByQ9,2,1.0
OABMM8,2,3.0
42NVlk,1,1.0
XeBP6j,1,0.3333333333333333
eBxWWO,1,1.0
PABJqb,2,1.6666666666666667
6dQEBB,1,2.3333333333333335
GrBAEp,2,1.0
xdN5qo,2,1.6666666666666667
g5N6VO,2,2.3333333333333335
eBxWXO,1,1.6666666666666667
KMBKj7,2,2.3333333333333335
5dqP06,2,1.6666666666666667
zKQ58a,3,3.0
EPb7RN,2,1.6666666666666667
DVv685,2,2.3333333333333335
RzByed,2,1.6666666666666667
oAVLjV,2,2.3333333333333335
dY2ery,1,1.0
pLPp2b,2,1.6666666666666667
QABlN8,2,1.0
GrBAZj,0,0.3333333333333333
YZzl75,1,1.6666666666666667
ylq58B,1,1.6666666666666667
ylq5AB,0,0.3333333333333333
AlbeR0,2,1.6666666666666667
dY2eoo,1,1.0
YZzlAd,2,1.6666666666666667
NAB1NB,1,1.6666666666666667
aBrqR9,1,0.3333333333333333
LdMLr1,1,3.0
zKQ5k1,1,1.6666666666666667
42NVbO,1,0.3333333333333333
oAVLJ1,1,1.6666666666666667
jB9AN6,1,1.0
qbE1l7,0,0.3333333333333333
42NV0X,3,1.0
7d9rrA,1,0.3333333333333333
5dqPNM,2,1.6666666666666667
ZdRrbz,3,1.6666666666666667
vNx5RA,1,1.0
0EjRqN,1,1.0
vNx59Q,2,2.3333333333333335
EPb72o,0,0.3333333333333333
dY2eJq,1,1.0
PABJxb,0,2.3333333333333335
6dQEEB,2,1.6666666666666667
6dQE6P,2,1.6666666666666667
pLPpYq,1,1.6666666666666667
XeBP7g,3,1.6666666666666667
rlrM8l,1,1.0
RzByqd,2,1.0
9dJjKY,1,0.3333333333333333
RzByNl,0,0.3333333333333333
VZ1O7J,2,3.0
vNx5kd,2,1.6666666666666667
8dp4DO,1,1.0
7d9rkA,1,1.6666666666666667
GrBAAp,3,2.3333333333333335
rlrMQN,1,1.0
GrBAW2,1,1.0
6dQEqe,1,1.0
RzBypp,2,2.3333333333333335
zKQ5AR,1,1.0
eBxWg0,3,1.0
jB9AAx,0,0.3333333333333333
oAVLLV,0,1.0
YZzl6d,3,2.3333333333333335
g5N6EN,0,0.3333333333333333
xdN5AG,1,1.6666666666666667
lNlkp5,2,1.0
ZdRrBy,1,1.0
YZzl2q,2,1.0
rlrM75,1,1.0
zKQ5Ba,0,0.3333333333333333
0EjRX0,1,1.0
VZ1OgE,2,3.0
9dJjjY,2,1.6666666666666667
J2kvE4,1,1.0
rlrM4M,3,1.6666666666666667
8dp4Bx,0,0.3333333333333333
jB9A4a,2,1.6666666666666667
42NVVO,2,2.3333333333333335
bl4QRg,3,1.6666666666666667
pLPpqq,0,1.0
42NV6O,3,1.6666666666666667
GrBAM2,2,3.0
LdML4j,1,0.3333333333333333
42NVeB,1,1.0
QABllp,3,3.0
RzByNJ,1,1.6666666666666667
oAVLP1,2,1.6666666666666667
kYRBj1,2,1.6666666666666667
EPb79q,3,1.6666666666666667
aBrqMq,1,1.0
GrBAVZ,2,0.3333333333333333
5dqP7d,1,0.3333333333333333
kYRBL6,2,1.0
DVv6oR,1,1.0
GrBAGj,2,1.6666666666666667
24xG9L,1,0.3333333333333333
lNlkGW,2,1.0
vNx58v,2,1.0
g5N6BN,0,0.3333333333333333
OABMRK,2,2.3333333333333335
eBxWVq,2,1.0
g5N621,1,3.0
5dqPJM,0,1.0
7d9ryL,1,1.0
aBrq7E,1,2.3333333333333335
XeBPa4,2,1.0
kYRBqJ,2,1.6666666666666667
24xGGL,1,1.0
aBrqqq,2,1.6666666666666667
VZ1O6v,2,1.6666666666666667
jB9AjR,2,0.3333333333333333
AlbeM0,2,2.3333333333333335
NAB1ZQ,3,1.6666666666666667
xdN5GG,2,1.0
oAVLJX,0,0.3333333333333333
lNlkx5,4,1.0
ZdRrqa,2,1.6666666666666667
OABM28,5,1.0
xdN5by,1,1.0
ylq5Lp,0,1.0
0EjR96,1,1.0
dY2eMA,2,3.0
jB9A4x,4,1.0
42NV5B,1,1.0
oAVLZP,2,1.6666666666666667
EPb77X,3,1.6666666666666667
pLPpQV,0,0.3333333333333333
OABMq7,2,1.6666666666666667
PABJJ5,2,1.0
1r2oQQ,4,2.3333333333333335
6dQEoO,2,1.6666666666666667
24xG6V,1,1.0
lNlkkB,2,0.3333333333333333
oAVL8e,1,1.0
rlrMz5,2,1.6666666666666667
42NV0k,2,2.3333333333333335
MAdpZp,3,2.3333333333333335
eBxW4E,5,1.0
OABMx7,1,1.0
OABMZR,0,0.3333333333333333
GrBAPo,1,1.0
jB9AKR,5,1.6666666666666667
QABl98,0,0.3333333333333333
lNlk8B,2,2.3333333333333335
NAB1kW,4,3.0
PABJQ5,1,2.3333333333333335
dY2eOz,2,0.3333333333333333
LdML8G,0,0.3333333333333333
ylq5O0,3,1.0
9dJjAp,1,1.6666666666666667
NAB1GW,2,2.3333333333333335
GrBAGo,1,1.0
7d9rG9,0,1.0
24xGWV,1,1.0
5dqPRP,2,2.3333333333333335
KMBK9M,1,0.3333333333333333
kYRB26,3,1.0
ZdRrry,0,2.3333333333333335
g5N6ld,2,1.0
DVv6Qj,2,2.3333333333333335
MAdpxX,3,5.0
rlrM9l,2,1.0
BGbWRN,1,1.6666666666666667
BGbWNA,1,1.0
xdN5Wo,2,1.6666666666666667
9dJjb1,3,1.6666666666666667
bl4Q1g,1,1.0
9dJjeG,1,0.3333333333333333
J2kvPd,1,1.0
EPb7oX,2,1.0
RzByAl,1,2.3333333333333335
PABJKd,1,1.0
42NVZb,1,3.0
QABlZg,2,1.6666666666666667
kYRBBM,0,1.0
qbE1r2,0,0.3333333333333333
vNx55Q,2,1.0
YZzll5,2,1.6666666666666667
QABlQp,3,2.3333333333333335
jB9ARE,3,5.0
EPb7Ro,1,0.3333333333333333
RzBy7P,1,1.0
pLPpjE,1,0.3333333333333333
BGbWMA,2,1.0
zKQ5P8,4,3.0
24xGqb,2,0.3333333333333333
MAdpog,2,1.0
YZzAPv,2,1.6666666666666667
NAB1Kb,3,1.0
qbE1xk,1,1.0
PABqjP,1,0.3333333333333333
rlrMx5,1,1.6666666666666667
oAVj6M,2,1.0
rlrZ5X,2,1.6666666666666667
aBrMNW,1,1.0
ZdRrpv,1,2.3333333333333335
0EjWQP,1,1.6666666666666667
24x6Eg,1,1.0
24x6XM,2,2.3333333333333335
5dqAXv,2,1.6666666666666667
bl4Jq7,1,1.6666666666666667
OABMpA,2,1.0
qbElGO,0,0.3333333333333333
WAp79L,0,1.0
PABq11,1,1.0
eBxWdo,5,3.0
QABlgk,1,1.0
NABZrp,1,1.0
8dp4vo,1,0.3333333333333333
oAVL4M,1,1.0
8dplLl,1,0.3333333333333333
MAdxD8,0,0.3333333333333333
VZ16pN,2,1.0
jB9VDY,1,2.3333333333333335
bl4J97,2,1.6666666666666667
zKQ6xZ,0,0.3333333333333333
6dQEb5,1,0.3333333333333333
0EjWrQ,2,1.6666666666666667
ZdRBOV,2,3.0
MAdxeE,2,1.0
VZ16p6,2,1.6666666666666667
lNlEBX,1,1.6666666666666667
dY2eLN,1,1.6666666666666667
1r2o1L,2,1.0
VZ16G6,2,1.0
zKQ6YM,0,0.3333333333333333
BGbRde,3,2.3333333333333335
LdMLA2,3,2.3333333333333335
42NbKA,1,1.0
lNlEbV,2,5.0
pLP2rP,2,1.0
DVv6rp,2,1.0
lNlko6,2,1.0
eBxW1o,2,1.0
VZ16El,2,1.0
BGbWPY,1,1.0
AlbX7o,1,1.6666666666666667
oAVLrM,1,1.0
1r2aW4,2,2.3333333333333335
RzB9Kv,3,3.0
1r2oqO,1,1.0
42NbKr,2,1.6666666666666667
24x6PD,2,1.6666666666666667
OABNlM,2,0.3333333333333333
8dp47Y,0,1.0
RzB9WQ,1,5.0
jB9VZ1,1,3.0
oAVj2b,3,2.3333333333333335
jB9VlQ,4,2.3333333333333335
GrBA2z,1,0.3333333333333333
9dJKQ5,3,1.0
aBrMdX,2,1.0
EPbOWB,2,1.6666666666666667
OABNQk,1,3.0
dY2yEV,1,1.6666666666666667
vNx9Yl,2,1.6666666666666667
dY2yWD,2,0.3333333333333333
bl4J50,1,1.0
WAp7OL,2,1.0
zKQ6yk,1,1.6666666666666667
DVvGKE,1,1.6666666666666667
YZzlN6,0,1.6666666666666667
zKQ6Ng,1,1.0
pLP2ey,2,1.0
KMBjeD,2,1.6666666666666667
KMBjzD,0,3.0
5dqAKb,1,1.0
vNx9eg,2,1.0
aBrM4Z,1,1.0
EPb74L,3,1.0
kYRPbd,2,1.0
PABq91,2,1.6666666666666667
RzB9oK,1,1.0
qbE12k,3,3.0
J2k4dX,3,1.6666666666666667
zKQ6DM,1,1.6666666666666667
7d9kl6,2,1.6666666666666667
8dplQz,2,0.3333333333333333
QABQeY,0,0.3333333333333333
6dQB8o,2,1.6666666666666667
MAdxEk,2,1.6666666666666667
6dQB7J,1,0.3333333333333333
9dJK9E,2,2.3333333333333335
XeBb0L,2,1.0
AlbX2y,1,1.0
QABQ5G,2,1.6666666666666667
GrBPdk,3,1.0
kYRPEo,2,2.3333333333333335
VZ165y,2,0.3333333333333333
7d9kWR,4,3.0
xdNWMd,2,1.6666666666666667
24x6jM,2,1.0
DVvGkl,2,3.0
7d9kx0,1,0.3333333333333333
aBrMYb,2,1.0
XeBboP,3,2.3333333333333335
oAVj9N,2,1.0
lNlEeo,1,1.0
LdM2zJ,2,2.3333333333333335
YZzARv,1,1.0
bl4Je6,3,1.0
lNlEOo,1,1.6666666666666667
rlrZDX,1,1.6666666666666667
g5NoGD,2,1.0
dY2yar,1,1.6666666666666667
PABqj0,1,1.0
42Nb7r,1,1.0
VZ16zM,2,1.6666666666666667
8dplzr,1,1.6666666666666667
g5N6RK,1,0.3333333333333333
EPbO52,4,5.0
g5NoqP,1,1.6666666666666667
KMBj1X,0,1.0
jB9VQJ,1,1.0
24xGMA,0,0.3333333333333333
6dQBLN,2,1.6666666666666667
xdNWav,2,1.0
ylqaYX,0,0.3333333333333333
KMBjVX,1,1.6666666666666667
8dplKP,0,1.0
oAVjb5,2,2.3333333333333335
rlrZao,1,1.0
EPbOQr,2,1.0
OABN1k,3,2.3333333333333335
WAp75v,2,1.6666666666666667
QABQVX,2,1.0
OABMOp,3,1.6666666666666667
VZ1ORl,1,0.3333333333333333
oAVj65,2,1.6666666666666667
YZzlE0,2,1.0
rlrZA2,2,1.6666666666666667
ylqa28,3,2.3333333333333335
OABNQM,0,1.0
6dQBjA,1,1.0
BGbRxR,2,1.0
xdNWDd,2,1.0
pLPplE,2,5.0
eBxXZJ,2,2.3333333333333335
BGbR7R,1,1.0
EPbOxB,2,1.6666666666666667
qbElA9,1,1.0
0EjW6B,1,0.3333333333333333
xdNWx9,1,1.6666666666666667
PABJad,2,1.0
BGbRpe,1,1.0
WAp7Ee,2,3.0
DVvGdN,0,0.3333333333333333
EPbOqA,2,1.6666666666666667
42NbXo,3,5.0
qbElDO,1,3.0
kYRBDj,2,1.6666666666666667
lNlkJp,3,0.3333333333333333
24x68b,4,1.0
VZ16j6,0,0.3333333333333333
1r2aA4,2,1.0
xdNWa5,3,1.6666666666666667
8dplNk,4,1.6666666666666667
BGbRXK,2,3.0
J2k4AK,2,1.0
NABZWj,2,1.6666666666666667
1r2a91,3,1.6666666666666667
42NbB5,0,1.0
aBrM5Z,1,2.3333333333333335
0EjRN0,2,1.0
oAVjDN,4,5.0
pLP2dP,2,1.0
VZ16Qj,1,1.0
PABJa0,1,1.0
g5N6yK,2,1.6666666666666667
NABZl0,2,1.0
AlbXve,2,1.6666666666666667
GrBP6O,3,1.6666666666666667
NABZoO,2,2.3333333333333335
lNlErN,0,1.0
42NbxA,3,1.6666666666666667
OABN7a,0,0.3333333333333333
DVvGBE,0,1.0
LdMLRO,0,0.3333333333333333
6dQBeN,1,1.0
5dqPWP,2,1.6666666666666667
ZdRBEV,3,1.6666666666666667
0EjW7A,3,1.0
0EjWOB,1,1.0
xdNWJd,4,1.0
dY2yNV,2,0.3333333333333333
0EjR2Q,0,1.0
qbEla5,4,1.6666666666666667
YZzAaW,5,1.0
24x649,2,1.0
dY2yYK,2,1.6666666666666667
DVvGNZ,2,1.6666666666666667
MAdx5M,1,1.6666666666666667
zKQ6eR,2,2.3333333333333335
NABZ0l,2,0.3333333333333333
vNx920,0,0.3333333333333333
RzB9zj,2,5.0
9dJK1Q,2,1.6666666666666667
J2k42R,2,3.0
ylqaq4,2,1.0
8dplpx,2,1.6666666666666667
rlrZLl,1,1.0
eBxX20,2,1.0
DVvGDq,3,5.0
42NboO,1,1.0
dY2yPo,3,1.6666666666666667
GrBPJo,2,1.6666666666666667
zKQ6W1,1,1.0
EPbOJN,2,1.6666666666666667
eBxXL0,1,2.3333333333333335
EPbO04,1,1.6666666666666667
PABql5,2,1.0
1r2aEp,2,2.3333333333333335
1r2avQ,1,1.6666666666666667
aBrMrq,2,1.0
5dqAEM,1,1.6666666666666667
aBrMGB,2,1.6666666666666667
PABqX5,1,1.6666666666666667
ylqaop,2,3.0
5dqAeP,1,0.3333333333333333
aBrMK9,2,0.3333333333333333
MAdxOM,1,2.3333333333333335
PABqbd,0,0.3333333333333333
ZdRBP0,2,1.0
VZ16bE,2,2.3333333333333335
VZ168g,2,1.0
xdNWPy,4,1.6666666666666667
oAVjyx,2,1.0
ZdRBYz,1,2.3333333333333335
6dQBOB,1,1.6666666666666667
QABQr7,2,1.0
aBrM0v,1,0.3333333333333333
bl4J62,2,1.0
ZdRBRy,5,5.0
DVvGJq,2,1.0
42Nb1b,2,3.0
qbElY2,1,1.6666666666666667
ZdRBZa,1,1.0
OABNzg,3,3.0
xdNW0o,2,2.3333333333333335
xdNWPo,0,0.3333333333333333
kYRPZR,1,0.3333333333333333
J2k4D4,4,1.6666666666666667
9dJKo1,2,1.0
kYRPpd,3,2.3333333333333335
BGbRD5,2,3.0
rlrZlR,0,0.3333333333333333
AlbXqk,2,1.0
rlrZKN,2,1.6666666666666667
MAdxAA,0,0.3333333333333333
AlbXWB,1,2.3333333333333335
MAdxYp,2,1.6666666666666667
oAVjKX,1,1.6666666666666667
rlrZ2M,2,1.0
YZzAx6,1,1.0
bl4JY2,2,1.6666666666666667
OABNdp,2,1.6666666666666667
oAVjBP,1,0.3333333333333333
WAp70N,1,1.0
LdM20v,1,1.6666666666666667
lNlE46,1,1.6666666666666667
lNlE0W,1,2.3333333333333335
KMBj08,1,0.3333333333333333
jB9VJ6,0,0.3333333333333333
YZzAVq,3,5.0
jB9Vz9,1,1.0
0EjWPy,1,1.0
42NbpB,1,3.0
42NbGd,1,1.0
1r2aNO,2,1.6666666666666667
PABq2b,2,2.3333333333333335
NABZBQ,2,3.0
NABZLB,0,1.6666666666666667
lNlENv,0,1.0
WAp7Pj,1,2.3333333333333335
rlrZqL,2,3.0
kYRPxZ,2,1.0
24x6JL,2,1.0
AlbX9N,0,0.3333333333333333
VZ16Zy,1,2.3333333333333335
9dJK44,0,1.0
YZzAzd,3,1.0
RzB9gQ,2,1.6666666666666667
XeBbB4,3,1.6666666666666667
24x67A,2,1.6666666666666667
zKQ6G8,1,0.3333333333333333
qbElE7,3,1.6666666666666667
PABqGd,0,0.3333333333333333
qbElN8,1,1.6666666666666667
9dJKWV,3,3.0
ylqa04,2,1.0
0EjWZ0,3,1.0
lNlEyv,2,1.6666666666666667
g5Nok1,2,2.3333333333333335
1r2a6L,2,1.0
g5NoNd,0,0.3333333333333333
LdM2qy,2,1.0
DVvGYX,2,2.3333333333333335
bl4JE6,2,1.6666666666666667
xdNWLd,1,1.0
zKQ6gZ,0,0.3333333333333333
QABQkk,1,0.3333333333333333
OABNL7,1,1.6666666666666667
24x6ge,2,1.0
NABZyp,2,1.0
jB9Vk6,0,0.3333333333333333
VZ16y6,2,1.0
pLP24V,1,1.0
6dQBM5,1,1.6666666666666667
24x6lA,2,1.0
rlrZQo,1,2.3333333333333335
42NbNO,2,2.3333333333333335
jB9VY1,1,0.3333333333333333
RzB9kP,0,0.3333333333333333
24x67b,2,2.3333333333333335
YZzAZJ,1,2.3333333333333335
zKQ6Za,3,0.3333333333333333
g5NogM,3,1.6666666666666667
VZ16MJ,2,0.3333333333333333
pLP2Pb,1,1.0
LdM2NJ,2,1.0
bl4JOL,1,1.6666666666666667
bl4Jy7,2,1.6666666666666667
NABZv0,3,3.0
42NbLk,0,0.3333333333333333
9dJKvp,2,2.3333333333333335
6dQB4o,1,2.3333333333333335
kYRPO6,4,1.0
ZdRBy5,2,1.0
oAVj01,1,1.0
AlbX8D,2,1.0
VZ16Mv,0,0.3333333333333333
pLP261,3,1.6666666666666667
vNx9Vg,2,2.3333333333333335
vNx9K8,2,1.6666666666666667
qbElBG,1,1.0
7d9kj6,1,1.0
KMBjkK,3,2.3333333333333335
zKQ6Ja,1,1.0
AlbXOy,0,0.3333333333333333
PABqr0,2,1.6666666666666667
dY2yXr,1,2.3333333333333335
jB9VrQ,0,0.3333333333333333
GrBPq2,0,0.3333333333333333
7d9k52,1,1.6666666666666667
0EjW5A,2,1.0
KMBjGK,2,1.0
vNx9gX,2,3.0
bl4J4o,2,1.0
24x6Rb,1,1.0
dY2ygD,2,2.3333333333333335
ylqar8,2,2.3333333333333335
DVvG9l,0,1.0
RzB92v,1,3.0
jB9V7x,2,1.6666666666666667
EPbO6L,2,1.0
jB9VB4,2,2.3333333333333335
xdNWv9,4,2.3333333333333335
5dqApP,2,1.0
LdM2k2,1,1.0
vNx9Lv,0,0.3333333333333333
zKQ64k,2,1.6666666666666667
5dqAko,3,1.6666666666666667
pLP2zE,1,1.6666666666666667
NABZQp,2,0.3333333333333333
lNlE5V,1,1.0
VZ16Nl,2,1.0
0EjWyA,2,1.6666666666666667
EPbOel,3,1.6666666666666667
OABNKa,1,2.3333333333333335
8dplAA,1,1.0
oAVjpN,1,1.6666666666666667
1r2agg,2,1.6666666666666667
EPbOgA,2,2.3333333333333335
lNlEZX,1,1.0
5dqAgN,1,1.6666666666666667
RzB9z9,1,1.0
5dqADQ,2,3.0
24x6ze,3,1.0
jB9V21,2,1.0
0EjWGP,1,1.0
aBrMxB,2,2.3333333333333335
KMBjAg,1,1.0
AlbXGl,3,1.6666666666666667
9dJKR1,2,1.6666666666666667
LdM2E1,2,5.0
6dQBzA,2,1.0
dY2yKz,2,1.0
MAdxdX,1,1.0
6dQByN,1,1.6666666666666667
dY2y1V,1,1.6666666666666667
42NbAb,4,1.0
rlrZlN,1,1.0
VZ16xN,1,0.3333333333333333
OABNdK,2,1.6666666666666667
VZ16oa,4,2.3333333333333335
zKQ6zR,1,1.0
NABZJQ,2,1.0
ylqa8X,2,0.3333333333333333
KMBj2X,2,1.0
jB9VRa,1,1.0
aBrMLB,1,0.3333333333333333
YZzAAJ,4,1.6666666666666667
9dJK05,2,1.0
24x6G9,1,5.0
rlrZQ2,0,0.3333333333333333
YZzA1B,2,3.0
xdNW7d,1,1.6666666666666667
ylqaBg,0,1.0
jB9V84,1,2.3333333333333335
vNx95D,2,1.6666666666666667
LdM22p,2,1.0
NABZ2j,0,0.3333333333333333
RzB9yj,2,3.0
qbElqg,2,1.6666666666666667
GrBPPk,1,0.3333333333333333
EPbOpX,2,1.6666666666666667
6dQBgk,1,1.0
VZ16Wy,0,1.0
GrBP8o,1,1.0
MAdxWM,2,1.0
J2k4Po,2,1.0
GrBP2o,0,0.3333333333333333
1r2a1W,2,2.3333333333333335
AlbXXz,1,1.6666666666666667
lNlExk,4,1.6666666666666667
g5NoBl,1,5.0
LdM2A1,2,5.0
24x6QL,1,1.0
bl4pZ2,1,1.0
oAVj4V,1,2.3333333333333335
QABQ6p,2,1.0
XeBbbY,3,1.6666666666666667
24x62j,1,0.3333333333333333
oAVjrV,1,0.3333333333333333
aBrMWv,2,1.6666666666666667
9dJK8Q,1,1.0
pLP2pB,4,1.0
24x6qV,0,3.0
EPbRKq,1,1.6666666666666667
KMBEYM,1,1.0
qbElrG,4,1.6666666666666667
1r2aol,1,1.0
RzB9XJ,2,1.6666666666666667
rlrZ8R,1,1.0
5dq7BM,2,1.0
5dq7KM,2,1.0
oAVP61,0,0.3333333333333333
1r2ajQ,2,1.6666666666666667
5dq7bP,2,1.0
BGbRPN,1,1.6666666666666667
YZzABW,2,1.6666666666666667
zKQ6pq,1,0.3333333333333333
zKQ9E8,1,1.6666666666666667
vNxZPX,2,1.0
EPbRzo,2,1.6666666666666667
9dJkGG,2,1.6666666666666667
dY2yyK,2,5.0
42N6r5,1,1.0
eBxXOl,1,1.0
7d9krR,1,1.0
PABxD0,1,1.0
24x6qp,1,1.0
ZdR7OA,1,1.0
pLPEBP,2,1.6666666666666667
YZzA85,2,5.0
AlbgPB,1,1.0
GrBPEL,2,1.0
OABNO7,1,1.0
dY2M0N,2,1.0
oAVP25,2,1.0
jB9RlY,1,1.0
6dQBXB,2,1.6666666666666667
J2kPqY,2,1.0
EPbOGB,1,1.0
ylqQJ6,1,1.6666666666666667
QABZ2g,1,1.0
bl4JPg,1,1.0
vNxZGA,2,2.3333333333333335
YZz6ZN,1,1.6666666666666667
0Ej9d0,1,1.6666666666666667
AlbgBo,1,1.6666666666666667
0Ej9BQ,2,1.6666666666666667
1r2eXO,2,1.0
VZ16WM,2,2.3333333333333335
vNx9oQ,2,1.6666666666666667
GrBGvj,1,0.3333333333333333
g5Nl9M,2,1.0
qbEl89,2,2.3333333333333335
9dJkdE,1,0.3333333333333333
VZ162v,2,1.0
bl4pVe,2,0.3333333333333333
lNlG7v,2,1.0
aBrM8q,1,3.0
RzBNoP,1,1.6666666666666667
EPbRQ2,2,2.3333333333333335
xdNqrJ,4,3.0
GrBGlQ,1,1.6666666666666667
ZdRB40,2,5.0
7d9AW2,2,1.6666666666666667
PABqMQ,3,1.6666666666666667
0Ej9V0,3,3.0
g5Nl5P,2,2.3333333333333335
Albgdl,2,1.0
zKQ9ME,1,3.0
DVv85N,2,2.3333333333333335
VZ1e8M,1,1.0
aBrLEb,2,1.6666666666666667
24x6Wj,2,1.0
pLPEL1,3,1.0
qbErYG,4,2.3333333333333335
6dQlWP,3,2.3333333333333335
OAB2Aa,2,1.6666666666666667
OAB2b7,2,2.3333333333333335
vNxZMd,2,1.6666666666666667
eBxXVe,2,3.0
DVvG6Z,0,2.3333333333333335
QABQqX,0,0.3333333333333333
GrBGXp,2,1.0
rlr4PX,1,1.0
LdMr0l,2,1.6666666666666667
eBxJ00,2,0.3333333333333333
zKQ90R,2,1.6666666666666667
J2kPVo,2,1.0
42N6jr,3,1.0
qbErd5,1,1.0
8dpBAO,2,1.0
DVv81l,1,1.0
PABxBV,1,1.6666666666666667
5dq7jb,1,1.0
1r2ePM,1,1.6666666666666667
1r2e7b,2,1.0
ZdR71z,1,1.0
LdMrWJ,2,1.0
6dQlOJ,1,1.0
KMBEyk,3,2.3333333333333335
bl4pNL,1,1.0
VZ162J,2,0.3333333333333333
rlr4p5,3,2.3333333333333335
6dQl1k,1,2.3333333333333335
jB9R0a,1,1.0
5dq786,1,1.6666666666666667
42N6zO,2,2.3333333333333335
1r2erg,1,1.6666666666666667
LdMrq2,2,1.6666666666666667
MAd4VX,1,1.0
42N69k,1,1.0
PABxYe,3,2.3333333333333335
GrBGy2,3,2.3333333333333335
EPbRb4,2,1.6666666666666667
ZdR7ya,1,1.6666666666666667
bl4Jbo,1,1.0
lNlG96,1,1.0
ZdR7ga,1,1.6666666666666667
xdNWOy,2,1.6666666666666667
42N6Ro,2,1.6666666666666667
zKQ9BZ,1,1.0
5dq7GE,2,1.6666666666666667
g5NlDN,2,1.6666666666666667
42N6Do,2,1.0
WApWXL,3,1.0
AlbgaB,2,1.6666666666666667
xdNqlo,3,1.0
KMBE2z,2,2.3333333333333335
5dq7xv,2,1.6666666666666667
QABZZY,1,1.6666666666666667
MAdx0p,2,1.6666666666666667
WApWgP,2,1.6666666666666667
eBxJ8J,1,1.6666666666666667
42N6Ob,1,1.0
WApWkQ,2,0.3333333333333333
KMBEEg,1,1.0
6dQldA,0,0.3333333333333333
rlr40N,2,1.6666666666666667
WApW6L,2,1.6666666666666667
g5NlBD,2,2.3333333333333335
QABZOp,1,1.6666666666666667
KMBEgk,2,1.0
VZ1eAl,1,0.3333333333333333
YZz62W,1,1.0
8dpBBl,1,2.3333333333333335
VZ1e6j,0,1.0
WApWWe,1,3.0
rlr4e2,1,1.0
